id	prim_cat	sec_cats	title	abstract 
1604.07457	q-bio	q-bio.NC cs.CV	"Modeling the Contribution of Central Versus Peripheral Vision in Scene,
  Object, and Face Recognition"	"  It is commonly believed that the central visual field is important for
recognizing objects and faces, and the peripheral region is useful for scene
recognition. However, the relative importance of central versus peripheral
information for object, scene, and face recognition is unclear. In a behavioral
study, Larson and Loschky (2009) investigated this question by measuring the
scene recognition accuracy as a function of visual angle, and demonstrated that
peripheral vision was indeed more useful in recognizing scenes than central
vision. In this work, we modeled and replicated the result of Larson and
Loschky (2009), using deep convolutional neural networks. Having fit the data
for scenes, we used the model to predict future data for large-scale scene
recognition as well as for objects and faces. Our results suggest that the
relative order of importance of using central visual field information is face
recognition>object recognition>scene recognition, and vice-versa for peripheral
information.
"
1604.07497	q-bio	q-bio.NC nlin.CD	"Revisiting chaos in stimulus-driven spiking networks: signal encoding
  and discrimination"	"  Highly connected recurrent neural networks often produce chaotic dynamics,
meaning their precise activity is sensitive to small perturbations. What are
the consequences for how such networks encode streams of temporal stimuli? On
the one hand, chaos is a strong source of randomness, suggesting that small
changes in stimuli will be obscured by intrinsically generated variability. On
the other hand, recent work shows that the type of chaos that occurs in spiking
networks can have a surprisingly low-dimensional structure, suggesting that
there may be ""room"" for fine stimulus features to be precisely resolved. Here
we show that strongly chaotic networks produce patterned spikes that reliably
encode time-dependent stimuli: using a decoder sensitive to spike times on
timescales of 10's of ms, one can easily distinguish responses to very similar
inputs. Moreover, recurrence serves to distribute signals throughout chaotic
networks so that small groups of cells can encode substantial information about
signals arriving elsewhere. A conclusion is that the presence of strong chaos
in recurrent networks does not prohibit precise stimulus encoding.
"
1604.07614	q-bio	cond-mat.stat-mech q-bio.BM	"Dimensional Reduction of Markov State Models from Renormalization Group
  Theory"	"  Renormalization Group (RG) theory provides the theoretical framework to
define Effective Theories (ETs), i.e. systematic low-resolution approximations
of arbitrary microscopic models. Markov State Models (MSMs) are shown to be
rigorous ETs for Molecular Dynamics (MD). Based on this fact, we use Real Space
RG to vary the resolution of a MSM and define an algorithm for clustering
microstates into macrostates. The result is a lower dimensional stochastic
model which, by construction, provides the optimal coarse-grained Markovian
representation of the system's relaxation kinetics. To illustrate and validate
our theory, we analyze a number of test systems of increasing complexity,
ranging from synthetic toy models to two realistic applications, built form
all-atom MD simulations. The computational cost of computing the
low-dimensional model remains affordable on a desktop computer even for
thousands of microstates.
"
1604.07635	q-bio	math.DS q-bio.TO	Reaction-diffusion waves of blood coagulation	"  One of the main characteristics of blood coagulation is the speed of clot
growth. This parameter strongly depends on the speed of propagation of the
thrombin concentration in blood plasma. In the current work we consider
mathematical model of the coagulation cascade and study the existence,
stability and speed of propagation of the reaction-diffusion waves of blood
coagulation. We also develop a simplified one equation model that describes the
main features of the thrombin wave propagation. For this equation we estimate
the wave speed analytically. The resulting formulas give a good approximation
for the speed of wave propagation in a more complex model as well as for the
experimental data.
"
1604.07649	q-bio	q-bio.TO	"Critical fluctuations of the electrical activity of the heart:
  Shortcomings of models of excitability and interpretation"	"  We report unexpected evidence of critical fluctuations of the electric
potential of the heart during atrial fibrillation in humans. Scale invariance
and long range correlations are found, which we show cannot be accounted for
solely with the property of excitability, since disorder emerges by the
formation of chaotic patterns in excitable media. To shed light on the data, we
discuss the hypothesis that, in fact, fibrillation appears through a phase
transition, which we compare on phenomenological grounds to a quenched-in
disorder magnetic transition. We infer that, during propagation of pulses,
random pinning might occur due to random modulation of the gap junction
channels.
"
1604.07667	q-bio	q-bio.BM	"Convection-Enhanced Biopatterning with Recirculation of Hydrodynamically
  Confined Nanoliter Volumes of Reagents"	"  We present a new methodology for efficient and high-quality patterning of
biological reagents for surface-based biological assays. The method relies on
hydrodynamically confined nanoliter volumes of reagents to interact with the
substrate at the micrometer-length scale. We study the interplay between
diffusion, advection, and surface chemistry and present the design of a
noncontact scanning microfluidic device to efficiently present reagents on
surfaces. By leveraging convective flows, recirculation, and mixing of a
processing liquid, this device overcomes limitations of existing biopatterning
approaches, such as passive diffusion of analytes, uncontrolled wetting, and
drying artifacts. We demonstrate the deposition of analytes, showing a 2- to
5-fold increase in deposition rate together with a 10-fold reduction in analyte
consumption while ensuring less than 6% variation in pattern homogeneity on a
standard biological substrate. In addition, we demonstrate the recirculation of
a processing liquid using a microfluidic probe (MFP) in the context of a
surface assay for (i) probing 12 independent areas with a single microliter of
processing liquid and (ii) processing a 2 mm2 surface to create 170 antibody
spots of 50 x 100 {\mu}m2 area using 1.6 {\mu}L of liquid. We observe high
pattern quality, conservative usage of reagents, micrometer precision of
localization and convection-enhanced fast deposition. Such a device and method
may facilitate quantitative biological assays and spur the development of the
next generation of protein microarrays.
"
1604.07872	q-bio	q-bio.NC cs.CV	"Are Face and Object Recognition Independent? A Neurocomputational
  Modeling Exploration"	"  Are face and object recognition abilities independent? Although it is
commonly believed that they are, Gauthier et al.(2014) recently showed that
these abilities become more correlated as experience with nonface categories
increases. They argued that there is a single underlying visual ability, v,
that is expressed in performance with both face and nonface categories as
experience grows. Using the Cambridge Face Memory Test and the Vanderbilt
Expertise Test, they showed that the shared variance between Cambridge Face
Memory Test and Vanderbilt Expertise Test performance increases monotonically
as experience increases. Here, we address why a shared resource across
different visual domains does not lead to competition and to an inverse
correlation in abilities? We explain this conundrum using our
neurocomputational model of face and object processing (The Model, TM). Our
results show that, as in the behavioral data, the correlation between
subordinate level face and object recognition accuracy increases as experience
grows. We suggest that different domains do not compete for resources because
the relevant features are shared between faces and objects. The essential power
of experience is to generate a ""spreading transform"" for faces that generalizes
to objects that must be individuated. Interestingly, when the task of the
network is basic level categorization, no increase in the correlation between
domains is observed. Hence, our model predicts that it is the type of
experience that matters and that the source of the correlation is in the
fusiform face area, rather than in cortical areas that subserve basic level
categorization. This result is consistent with our previous modeling
elucidating why the FFA is recruited for novel domains of expertise (Tong et
al., 2008).
"
1604.07887	q-bio	cond-mat.soft physics.bio-ph q-bio.TO	"Active microrheology of Chaetopterus mucus determines three intrinsic
  lengthscales that govern material properties"	"  We characterize the scale-dependent rheological properties of mucus from the
Chaetopterus marine worm and determine the intrinsic lengthscales controlling
distinct rheological and structural regimes. Mucus produced by this ubiquitous
filter feeder serves a host of roles including filtration, protection and
trapping nutrients. The ease of clean mucus extraction coupled with
similarities to human mucus rheology also make Chaetopterus mucus a potential
model system for elucidating human mucus mechanics. We use optically trapped
microsphere probes of 2-10 microns, to induce oscillatory strains and measure
mucus stress response. We show that viscoelastic properties are highly
dependent on the strain scale (l) with three distinct regimes emerging:
microscale: l_1<4 microns, mesoscale: l_2~4-10 microns, and macroscale: l_3>10
microns. While mucus response is similar to water for l_1 indicating that
probes rarely contact the mucus mesh, for l_2 the response is distinctly more
viscous and independent of probe size, demonstrating that the mucus behaves as
a continuum. However, this principally viscous mesoscale response is distinct
from the largely elastic macroscopic mucus response. Only for l_3 does the
response mimic macroscopic elasticity, with rigid constraints strongly
resisting microsphere displacement. Our results demonstrate that a uniform mesh
model for mucus with a single lengthscale modulating the crossover from
water-like to elastic is too simplistic. Rather, the mucus responds as a
hierarchical network with a loose microscopic mesh controlling mechanics for
l_2, coupled with a mesoscale rigid scaffold responsible for the macroscopic
gel-like mechanics beyond l_3. Our results shed important new light onto the
design of drug delivery platforms, preventing pathogen penetration, and
improving filtration, coating and clearance capabilities of mucus.
"
1604.08007	q-bio	math.DS q-bio.PE	"A state-dependent vector control for a West Nile Virus model from
  mosquitoes to birds"	"  In this paper, a novel West Nile Virus model looking upon the infected birds
as monitoring threshold, for the mosquitoes and birds with impulsive state
feedback control is considered. We obtain sufficient conditions of the global
asymptotical stability of the system without impulsive state feedback control
via comprehensively qualitative analysis. By using the Poincar\'e map, we
obtain that the system with impulsive state feedback control has a positive
periodic solution of order-1 or order-2 which is asymptotical stability due to
the analogue of Poincar\'e criterion, theory of differential inequalities,
differential equation geometry and so on. What's more, sufficient conditions
for existence and stability of the order one periodic solution are given by the
existence and uniqueness of the limit. Our results show that the control
measure is effective and feasible by means of numerical simulations.
"
1604.08100	q-bio	q-bio.BM physics.chem-ph	"I. Dissociation free energies in drug-receptor systems via non
  equilibrium alchemical simulations: theoretical framework"	"  In this contribution I critically revise the alchemical reversible approach
in the context of the statistical mechanics theory of non covalent bonding in
drug receptor systems. I show that most of the pitfalls and entanglements for
the binding free energies evaluation in computer simulations are rooted in the
equilibrium assumption that is implicit in the reversible method. These
critical issues can be resolved by using a non-equilibrium variant of the
alchemical method in molecular dynamics simulations, relying on the production
of many independent trajectories with a continuous dynamical evolution of an
externally driven alchemical coordinate, completing the decoupling of the
ligand in a matter of few tens of picoseconds rather than nanoseconds. The
absolute binding free energy can be recovered from the annihilation work
distributions by applying an unbiased unidirectional free energy estimate, on
the assumption that any observed work distribution is given by a mixture of
normal distributions, whose components are identical in either direction of the
non-equilibrium process, with weights regulated by the Crooks theorem. I
finally show that the inherent reliability and accuracy of the unidirectional
estimate of the decoupling free energies, based on the production of few
hundreds of non-equilibrium independent sub-nanoseconds unrestrained alchemical
annihilation processes, is a direct consequence of the funnel-like shape of the
free energy surface in molecular recognition. An application of the technique
on a real drug-receptor system is presented in the companion paper.
"
1604.08134	q-bio	q-bio.SC	"Kinesin-8 effects on mitotic microtubule dynamics contribute to spindle
  function in fission yeast"	"  Kinesin-8 motor proteins destabilize microtubules. Their absence during cell
division is associated with disorganized mitotic chromosome movements and
chromosome loss. Despite recent work studying effects of kinesin 8s on
microtubule dynamics, it remains unclear whether the kinesin-8 mitotic
phenotypes are consequences of their effect on microtubule dynamics, their
well-established motor activity, or additional unknown functions. To better
understand the role of kinesin-8 proteins in mitosis, we have studied the
effects of deletion of the fission-yeast kinesin-8 proteins Klp5 and Klp6 on
chromosome movements and spindle length dynamics. Aberrant microtubule-driven
kinetochore pushing movements and tripolar mitotic spindles occurred in cells
lacking Klp5 but not Klp6. Kinesin-8 deletion strains showed large fluctuations
in metaphase spindle length, suggesting a disruption of spindle length
stabilization. Comparison of our results from light microscopy with a
mathematical model suggests that kinesin-8 induced effects on microtubule
dynamics, kinetochore attachment stability, and sliding force in the spindle
can explain the aberrant chromosome movements and spindle length fluctuations
seen.
"
1604.08278	q-bio	q-bio.BM cond-mat.soft physics.bio-ph physics.chem-ph	"Salt Effects on the Thermodynamics of a Frameshifting RNA Pseudoknot
  under Tension"	"  Because of the potential link between -1 programmed ribosomal frameshifting
and response of a pseudoknot (PK) RNA to force, a number of single molecule
pulling experiments have been performed on PKs to decipher the mechanism of
programmed ribosomal frameshifting. Motivated in part by these experiments, we
performed simulations using a coarse-grained model of RNA to describe the
response of a PK over a range of mechanical forces ($f$s) and monovalent salt
concentrations ($C$s). The coarse-grained simulations quantitatively reproduce
the multistep thermal melting observed in experiments, thus validating our
model. The free energy changes obtained in simulations are in excellent
agreement with experiments. By varying $f$ and $C$, we calculated the phase
diagram that shows a sequence of structural transitions, populating distinct
intermediate states. As $f$ and $C$ are changed, the stem-loop tertiary
interactions rupture first, followed by unfolding of the $3^{\prime}$-end
hairpin ($\textrm{I}\rightleftharpoons\textrm{F}$). Finally, the
$5^{\prime}$-end hairpin unravels, producing an extended state
($\textrm{E}\rightleftharpoons\textrm{I}$). A theoretical analysis of the phase
boundaries shows that the critical force for rupture scales as $\left(\log
C_{\textrm{m}}\right)^{\alpha}$ with $\alpha=1\,(0.5)$ for
$\textrm{E}\rightleftharpoons\textrm{I}$
($\textrm{I}\rightleftharpoons\textrm{F}$) transition. This relation is used to
obtain the preferential ion-RNA interaction coefficient, which can be
quantitatively measured in single-molecule experiments, as done previously for
DNA hairpins. A by-product of our work is the suggestion that the frameshift
efficiency is likely determined by the stability of the $5^{\prime}$-end
hairpin that the ribosome first encounters during translation.
"
1604.08314	q-bio	q-bio.QM	A hybrid algorithm for coupling PDE and compartment-based dynamics	"  Stochastic simulation methods can be applied successfully to model exact
spatio-temporally resolved reaction-diffusion systems. However, in many cases,
these methods can quickly become extremely computationally intensive with
increasing particle numbers. An alternative description of many of these
systems can be derived in the diffusive limit as a deterministic, continuum
system of partial differential equations. Although the numerical solution of
such partial differential equations is, in general, much more efficient than
the full stochastic simulation, the deterministic continuum description is
generally not valid when copy numbers are low and stochastic effects dominate.
Therefore, to take advantage of the benefits of both of these types of models,
each of which may be appropriate in different parts of a spatial domain, we
have developed an algorithm that can be used to couple these two types of model
together. This hybrid coupling algorithm uses an overlap region between the two
modelling regimes. By coupling fluxes at one end of the interface and using a
concentration-matching condition at the other end, we ensure that mass is
appropriately transferred between PDE- and compartment-based regimes. Our
methodology gives notable reductions in simulation time in comparison with
using a fully stochastic model, whilst maintaining the important stochastic
features of the system and providing detail in appropriate areas of the domain.
We test our hybrid methodology robustly by applying it to several biologically
motivated problems including diffusion and morphogen gradient formation. Our
analysis shows that the resulting error is small, unbiased and does not grow
over time.
"
1604.08354	q-bio	physics.bio-ph q-bio.BM	Inferring interaction partners from protein sequences	"  Specific protein-protein interactions are crucial in the cell, both to ensure
the formation and stability of multi-protein complexes, and to enable signal
transduction in various pathways. Functional interactions between proteins
result in coevolution between the interaction partners, causing their sequences
to be correlated. Here we exploit these correlations to accurately identify
which proteins are specific interaction partners from sequence data alone. Our
general approach, which employs a pairwise maximum entropy model to infer
couplings between residues, has been successfully used to predict the
three-dimensional structures of proteins from sequences. Thus inspired, we
introduce an iterative algorithm to predict specific interaction partners from
two protein families whose members are known to interact. We first assess the
algorithm's performance on histidine kinases and response regulators from
bacterial two-component signaling systems. We obtain a striking 0.93 true
positive fraction on our complete dataset without any a priori knowledge of
interaction partners, and we uncover the origin of this success. We then apply
the algorithm to proteins from ATP-binding cassette (ABC) transporter
complexes, and obtain accurate predictions in these systems as well. Finally,
we present two metrics that accurately distinguish interacting protein families
from non-interacting ones, using only sequence data.
"
1604.08426	q-bio	cs.CV q-bio.NC	"A Novel Method to Study Bottom-up Visual Saliency and its Neural
  Mechanism"	"  In this study, we propose a novel method to measure bottom-up saliency maps
of natural images. In order to eliminate the influence of top-down signals,
backward masking is used to make stimuli (natural images) subjectively
invisible to subjects, however, the bottom-up saliency can still orient the
subjects attention. To measure this orientation/attention effect, we adopt the
cueing effect paradigm by deploying discrimination tasks at each location of an
image, and measure the discrimination performance variation across the image as
the attentional effect of the bottom-up saliency. Such attentional effects are
combined to construct a final bottomup saliency map. Based on the proposed
method, we introduce a new bottom-up saliency map dataset of natural images to
benchmark computational models. We compare several state-of-the-art saliency
models on the dataset. Moreover, the proposed paradigm is applied to
investigate the neural basis of the bottom-up visual saliency map by analyzing
psychophysical and fMRI experimental results. Our findings suggest that the
bottom-up saliency maps of natural images are constructed in V1. It provides a
strong scientific evidence to resolve the long standing dispute in neuroscience
about where the bottom-up saliency map is constructed in human brain.
"
1604.08508	q-bio	q-bio.NC	"Individual structural connectivity defines propagation networks in
  partial epilepsy"	"  Neural network oscillations are a fundamental mechanism for cognition,
perception and consciousness. Consequently, perturbations of network activity
play an important role in the pathophysiology of brain disorders. When
structural information from non-invasive brain imaging is merged with
mathematical modeling, then generative brain network models constitute
in-silico platforms for the exploration of causal mechanisms of brain function
and clinical hypothesis testing. We here demonstrate along the example of
drug-resistant epilepsy that patient-specific virtual brain models derived from
diffusion MRI have sufficient predictive power to improve diagnosis and surgery
outcome. In partial epilepsy, seizures originate in a local network, the
so-called epileptogenic zone, before recruiting other close or distant brain
regions. We create personalized large-scale brain networks for 15 patients and
simulate the individual seizure propagation patterns. Model validation is
performed against the presurgical stereotactic electroencephalography (SEEG)
data and the standard-of-care clinical evaluation. We demonstrate that the
individual brain models account for the temporal variability in patient seizure
propagation patterns and explain the variability in postsurgical success. Our
results show that individual variations in structural connectivity, when linked
with mathematical dynamic models, have the capacity to explain changes in
spatiotemporal organization of brain dynamics as observed in network-based
brain disorders, thus opening up avenues towards discovery of novel clinical
interventions.
"
1604.08629	q-bio	physics.bio-ph cond-mat.soft q-bio.CB	"Membrane tension is a key determinant of bud morphology in
  clathrin-mediated endocytosis"	"  In clathrin-mediated endocytosis (CME), clathrin and various adaptor proteins
coat a patch of the plasma membrane, which is reshaped to form a budded
vesicle. Experimental studies have demonstrated that elevated membrane tension
can inhibit bud formation by a clathrin coat. In this study, we investigate the
impact of membrane tension on the mechanics of membrane budding by simulating
clathrin coats that either grow in area or progressively induce greater
curvature. At low membrane tension, progressively increasing the area of a
curvature-generating coat causes the membrane to smoothly evolve from a flat to
budded morphology, whereas the membrane remains essentially flat at high
membrane tensions. Interestingly, at physiologically relevant, intermediate
membrane tensions, the shape evolution of the membrane undergoes a snapthrough
instability in which increasing coat area causes the membrane to ""snap"" from an
open, U-shaped bud to a closed, $\Omega$-shaped bud. This instability is
accompanied by a large energy barrier, which could cause a developing endocytic
pit to stall if the binding energy of additional coat is insufficient to
overcome this barrier. Similar results were found for a coat of constant area
in which the spontaneous curvature progressively increases. Additionally, a
pulling force on the bud, simulating a force from actin polymerization, is
sufficient to drive a transition from an open to closed bud, overcoming the
energy barrier opposing this transition.
"
1604.08694	q-bio	q-bio.SC	"Paradoxical signaling regulates structural plasticity in dendritic
  spines"	"  Transient spine enlargement (3-5 min timescale) is an important event
associated with the structural plasticity of dendritic spines. Many of the
molecular mechanisms associated with transient spine enlargement have been
identified experimentally. Here, we use a systems biology approach to construct
a mathematical model of biochemical signaling and actin-mediated transient
spine expansion in response to calcium-influx due to NMDA receptor activation.
We have identified that a key feature of this signaling network is the
paradoxical signaling loop. Paradoxical components act bifunctionally in
signaling networks and their role is to control both the activation and
inhibition of a desired response function (protein activity or spine volume).
Using ordinary differential equation (ODE)-based modeling, we show that the
dynamics of different regulators of transient spine expansion including CaMKII,
RhoA, and Cdc42 and the spine volume can be described using paradoxical
signaling loops. Our model is able to capture the experimentally observed
dynamics of transient spine volume. Furthermore, we show that actin remodeling
events provide a robustness to spine volume dynamics. We also generate
experimentally testable predictions about the role of different components and
parameters of the network on spine dynamics.
"
1604.08696	q-bio	q-bio.PE	"Gompertzian population growth under some deterministic and stochastic
  jump schedules"	"  Many cell populations, exemplified by certain tumors, grow approximately
according to a Gompertzian growth model which has a slower approach to an upper
limit than that of logistic growth. Certain populations of animals and other
organisms have also recently been analyzed with the Gompertz model. This
article addresses the question of how long it takes to reduce the population
from one level to a lower one under a schedule of sudden decrements, each of
which removes a given fraction of the cell mass or population. A deterministic
periodic schedule is first examined and yields exact results for the
eradication or extinction time which is defined as that required to reduce the
number of cells to less than unity. The decrements in cell mass at each hit
could correspond to an approximation to reduction of a tumor by external beam
radiation therapy. The effects of variations in magnitude of successive
decrements, the time interval between them, the initial population size and the
intrinsic growth rate are calculated and results presented graphically.
  With a schedule governed by a Poisson process, the number of organisms or
cells satisfies a stochastic differential equation whose solution sample paths
have downward jumps as random times. The moments of the exit time then satisfy
a system of recurrent differential-difference equations. A simple
transformation results in a simpler system which has been studied both
analytically and numerically in the context of interspike intervals of a model
neuron. Results are presented for the mean eradication time for various
frequencies and magnitudes of hits and for various eventual and initial
population sizes. The standard deviation of the eradication time is also
investigated.
"
1604.08890	q-bio	q-bio.BM	How did prebiotic polymers become informational foldamers?	"  A mystery about the origins of life is which molecular structures $-$ and
what spontaneous processes $-$ drove the autocatalytic transition from simple
chemistry to biology? Using the HP lattice model of polymer sequence spaces
leads to the prediction that random sequences of hydrophobic ($H$) and polar
($P$) monomers can collapse into relatively compact structures, exposing
hydrophobic surfaces, acting as primitive versions of today's protein
catalysts, elongating other such HP polymers, as ribosomes would now do. Such
foldamer-catalysts form an autocatalytic set, growing short chains into longer
chains that have particular sequences. The system has capacity for the
multimodality: ability to settle at multiple distinct quasi-stable states
characterized by different groups of dominating polymers. This is a testable
mechanism that we believe is relevant to the early origins of life.
"
1604.08912	q-bio	q-bio.NC	Classifying HCP Task-fMRI Networks Using Heat Kernels	"  Network theory provides a principled abstraction of the human brain: reducing
a complex system into a simpler representation from which to investigate brain
organisation. Recent advancement in the neuroimaging field are towards
representing brain connectivity as a dynamic process in order to gain a deeper
understanding of the interplay between functional modules for efficient
information transport. In this work, we employ heat kernels to model the
process of energy diffusion in functional networks. We extract node-based,
multi-scale features which describe the propagation of heat over 'time' which
not only inform the importance of a node in the graph, but also incorporate
local and global information of the underlying geometry of the network. As a
proof-of-concept, we test the efficacy of two heat kernel features for
discriminating between motor and working memory functional networks from the
Human Connectome Project. For comparison, we also classified task networks
using traditional network metrics which similarly provide rankings of node
importance. In addition, a variant of the Smooth Incremental Graphical Lasso
Estimation algorithm was used to estimate non-sparse, precision matrices to
account for non-stationarity in the time series. We illustrate differences in
heat kernel features between tasks, and also between regions of the brain.
Using a random forest classifier, we showed heat kernel metrics to capture
intrinsic properties of functional networks that serve well as features for
task classification.
"
1604.08916	q-bio	q-bio.CB	Inferring models of bacterial dynamics toward point sources	"  Experiments have shown that bacteria can be sensitive to small variations in
chemoattractant (CA) concentrations. Motivated by these findings, our focus
here is on a regime rarely studied in experiments: bacteria tracking point CA
sources (such as food patches or even prey). In tracking point sources, the CA
detected by bacteria may show very large spatiotemporal fluctuations which vary
with distance from the source. We present a general statistical model to
describe how bacteria locate point sources of food on the basis of stochastic
event detection, rather than CA gradient information. We show how all model
parameters can be directly inferred from single cell tracking data even in the
limit of high detection noise. Once parameterized, our model recapitulates
bacterial behavior around point sources such as the ""volcano effect"". In
addition, while the search by bacteria for point sources such as prey may
appear random, our model identifies key statistical signatures of a targeted
search for a point source given any arbitrary source configuration.
"
1604.08921	q-bio	q-bio.PE math.DS q-bio.TO	"An ecological resilience perspective on cancer: insights from a toy
  model"	"  In this paper we propose an ecological resilience point of view on cancer.
This view is based on the analysis of a simple ODE model for the interactions
between cancer and normal cells. The model presents two regimes for tumor
growth. In the first, cancer arises due to three reasons: a partial corruption
of the functions that avoid the growth of mutated cells, an aggressive
phenotype of tumor cells and exposure to external carcinogenic factors. In this
case, treatments may be effective if they drive the system to the basin of
attraction of the cancer cure state. In the second regime, cancer arises
because the repair system is intrinsically corrupted. In this case, the
complete cure is not possible since the cancer cure state is no more stable,
but tumor recurrence may be delayed if treatment is prolongued. We review three
indicators of the resilience of a stable equilibrium, related with size and
shape of its basin of attraction: latitude, precariousness and resistance. A
novel method to calculate these indicators is proposed. This method is simpler
and more efficient than those currently used, and may be easily applied to
other population dynamics models. We apply this method to the model and
investigate how these indicators behave with parameters changes. Finally, we
present some simulations to illustrate how the resilience analysis can be
applied to validated models in order to obtain indicators for personalized
cancer treatments.
  Keywords: Tumor growth; Chemotherapy; Basins of Attraction; Regime shifts;
Critical transitions
"
1605.00017	q-bio	cs.LG q-bio.QM	deepMiRGene: Deep Neural Network based Precursor microRNA Prediction	"  Since microRNAs (miRNAs) play a crucial role in post-transcriptional gene
regulation, miRNA identification is one of the most essential problems in
computational biology. miRNAs are usually short in length ranging between 20
and 23 base pairs. It is thus often difficult to distinguish miRNA-encoding
sequences from other non-coding RNAs and pseudo miRNAs that have a similar
length, and most previous studies have recommended using precursor miRNAs
instead of mature miRNAs for robust detection. A great number of conventional
machine-learning-based classification methods have been proposed, but they
often have the serious disadvantage of requiring manual feature engineering,
and their performance is limited as well. In this paper, we propose a novel
miRNA precursor prediction algorithm, deepMiRGene, based on recurrent neural
networks, specifically long short-term memory networks. deepMiRGene
automatically learns suitable features from the data themselves without manual
feature engineering and constructs a model that can successfully reflect
structural characteristics of precursor miRNAs. For the performance evaluation
of our approach, we have employed several widely used evaluation metrics on
three recent benchmark datasets and verified that deepMiRGene delivered
comparable performance among the current state-of-the-art tools.
"
1605.00033	q-bio	q-bio.OT	A framework for philosophical biology	"  Advances in biology have mostly relied on theories that were subsequently
revised, expanded or eventually refuted using experimental and other means.
Theoretical biology used to primarily provide a basis to rationally examine the
frameworks within which biological experiments were carried out and to shed
light on overlooked gaps in understanding. Today, however, theoretical biology
has generally become synonymous with computational and mathematical biology.
This could in part be explained by a relatively recent tendency in which a
""data first"", rather than a ""theory first"", approach is preferred. Moreover,
generating hypotheses has at times become procedural rather than theoretical.
This situation leaves our understanding enmeshed in data, which should be
disentangled from much noise. Given the many unresolved questions in biology
and medicine, it seems apt to revive the role of pure theory in the biological
sciences. This paper makes the case for a ""philosophical biology""
(philbiology), distinct from but quite complementary to philosophy of biology
(philobiology), which would entail biological investigation through
philosophical approaches. Philbiology would thus be a reincarnation of
theoretical biology, adopting the true sense of the word ""theory"" and making
use of a rich tradition of serious philosophical approaches in the natural
sciences. A philbiological investigation, after clearly defining a given
biological problem, would aim to propose a set of empirical questions, along
with a class of possible solutions, about that problem. Importantly, whether or
not the questions can be tested using current experimental paradigms would be
secondary to whether the questions are inherently empirical or not. The final
goal of a philbiological investigation would be to develop a theoretical
framework that can lead observational and/or interventional experimental
studies of the defined problem.
"
1605.00178	q-bio	q-bio.NC	An attempted replication of Hackl, Koster-Hale, Varvoutis (2012)	"  Hackl, Koster-Hale & Varvoutis (2012; Journal of Semantics, 29, 145-206; HKV)
provide data that suggested that in a null context,
antecedent-contained-deletion (ACD) relative clause structures modifying a
quantified object noun phrase are easier to process than those modifying a
definite object NP. HKV argue that this pattern of results supports a
quantifier-raising (QR) analysis of both ACD structures and quantified NPs in
object position: under the account that they advocate, both ACD resolution and
quantified NPs in object position require movement of the object NP to a higher
syntactic position. The processing advantage for quantified object NPs in ACD
is hypothesized to derive from the fact that - at the point where ACD
resolution must take place - the quantified NP has already undergone QR whereas
this is not the case for definite NPs. Here, we report attempted replications
of their self-paced reading Experiments 1 and 2. We do not replicate the
critical interactions in any of the words immediately following the
disambiguating verb in either experiment. Putting these observations together
with the observation that it was only post-hoc analysis decisions that were
responsible for HKV's observed effects in the first place (Gibson et al.,
submitted), we conclude that the experiments reported by HKV should not be
viewed as providing evidence for the ACD quantifier raising processing effect.
"
1605.00223	q-bio	cs.LG cs.CL q-bio.NC stat.ML	Text-mining the NeuroSynth corpus using Deep Boltzmann Machines	"  Large-scale automated meta-analysis of neuroimaging data has recently
established itself as an important tool in advancing our understanding of human
brain function. This research has been pioneered by NeuroSynth, a database
collecting both brain activation coordinates and associated text across a large
cohort of neuroimaging research papers. One of the fundamental aspects of such
meta-analysis is text-mining. To date, word counts and more sophisticated
methods such as Latent Dirichlet Allocation have been proposed. In this work we
present an unsupervised study of the NeuroSynth text corpus using Deep
Boltzmann Machines (DBMs). The use of DBMs yields several advantages over the
aforementioned methods, principal among which is the fact that it yields both
word and document embeddings in a high-dimensional vector space. Such
embeddings serve to facilitate the use of traditional machine learning
techniques on the text corpus. The proposed DBM model is shown to learn
embeddings with a clear semantic structure.
"
1605.00427	q-bio	cond-mat.soft nlin.PS physics.bio-ph q-bio.SC	"Hydrodynamic collective effects of active proteins in biological
  membranes"	"  Lipid bilayers forming biological membranes are known to behave as viscous 2D
fluids on submicrometer scales; usually they contain a large number of active
protein inclusions. Recently, it has been shown [Proc. Nat. Acad. Sci. USA 112,
E3639 (2015)] that such active proteins should in- duce non-thermal fluctuating
lipid flows leading to diffusion enhancement and chemotaxis-like drift for
passive inclusions in biomembranes. Here, a detailed analytical and numerical
investigation of such effects is performed. The attention is focused on the
situations when proteins are concentrated within lipid rafts. We demonstrate
that passive particles tend to become attracted by active rafts and are
accumulated inside them.
"
1605.00531	q-bio	math-ph cond-mat.stat-mech math.MP q-bio.PE	Random Antagonistic Matrices	"  The ensemble of antagonistic matrices is introduced and studied. In
antagonistic matrices the entries $\mathcal A_{i,j}$ and $\mathcal A_{j,i}$ are
real and have opposite signs, or are both zero, and the diagonal is zero. This
generalization of antisymmetric matrices is suggested by the linearized
dynamics of competitive species in ecology.
"
